position,name,profile_id,points,owner,year,week,gsis_id,birthdate
K,Steven Hauschka,2507374,13.00,Matt,2016,3,00-0025944,6/29/1985
DEF,Denver Broncos,100009,9.00,Matt,2016,3
QB,Andrew Luck,2533031,13.24,Kevin,2016,3,00-0029668,9/12/1989
RB,Latavius Murray,2541161,9.80,Kevin,2016,3,00-0030513,1/18/1990
RB,Todd Gurley,2552475,20.00,Kevin,2016,3,00-0032241,8/3/1994
WR,Dez Bryant,497278,10.00,Kevin,2016,3,00-0027902,11/4/1988
WR,Jordan Matthews,2543500,7.90,Kevin,2016,3,00-0031299,7/16/1992
TE,Jacob Tamme,324,2.80,Kevin,2016,3,00-0026267,3/15/1985
Q/R/W/T,Matt Ryan,310,19.90,Kevin,2016,3,00-0026143,5/17/1985
BN,Colin Kaepernick,2495186,0.00,Kevin,2016,3,00-0027974,11/3/1987
BN,LeGarrette Blount,497149,22.50,Kevin,2016,3,00-0027325,12/5/1986
BN,Benny Cunningham,2541544,4.78,Kevin,2016,3,00-0029795,7/7/1990
BN,Dwayne Washington,2556118,3.92,Kevin,2016,3,00-0032450,4/24/1994
BN,Michael Floyd,2532841,6.50,Kevin,2016,3,00-0029638,11/27/1989
BN,Marvin Jones,2532884,32.50,Kevin,2016,3,00-0029293,3/12/1990
K,Graham Gano,71309,3.00,Kevin,2016,3,00-0026858,4/9/1987
DEF,New England Patriots,100021,18.00,Kevin,2016,3
QB,Carson Palmer,2505245,3.48,Brock,2016,3,00-0021429,12/27/1979
RB,LeSean McCoy,79607,23.60,Brock,2016,3,00-0027029,7/12/1988
RB,Mark Ingram,2495466,18.70,Brock,2016,3,00-0027966,12/21/1989
WR,Brandon Marshall,2495893,2.70,Brock,2016,3,00-0024334,3/23/1984
WR,Willie Snead,2550256,0.00,Brock,2016,3,00-0030663,10/17/1992
TE,Julius Thomas,2495353,1.30,Brock,2016,3,00-0028067,6/27/1988
Q/R/W/T,Philip Rivers,2506121,11.24,Brock,2016,3,00-0022942,12/8/1981
BN,Christine Michael,2539322,23.10,Brock,2016,3,00-0030432,11/9/1990
BN,Brock Osweiler,2533436,7.14,Brock,2016,3,00-0029682,11/22/1990
BN,Chris Ivory,2507999,2.30,Brock,2016,3,00-0027531,3/22/1988
BN,Allen Hurns,2550353,4.00,Brock,2016,3,00-0030821,11/12/1991
BN,Tyler Lockett,2552430,1.40,Brock,2016,3,00-0032211,9/28/1992
K,Dustin Hopkins,2539227,17.00,Brock,2016,3,00-0030098,10/1/1990
DEF,Arizona Cardinals,100026,8.00,Brock,2016,3
BN,Minnesota Vikings,100020,25.00,Brock,2016,3
QB,Derek Carr,2543499,11.86,Michael,2016,3,00-0031280,3/28/1991
RB,Eddie Lacy,2540168,10.50,Michael,2016,3,00-0030485,6/2/1990
RB,Ezekiel Elliott,2555224,16.00,Michael,2016,3,00-0033045,7/22/1995
WR,Larry Fitzgerald,2506106,6.00,Michael,2016,3,00-0022921,8/31/1983
WR,Will Fuller,2555346,3.10,Michael,2016,3,00-0033127,4/16/1994
TE,Rob Gronkowski,497240,0.00,Michael,2016,3,00-0027656,5/14/1989
Q/R/W/T,Andy Dalton,2495143,10.24,Michael,2016,3,00-0027973,10/29/1987
BN,Justin Forsett,927,3.20,Michael,2016,3,00-0026373,10/14/1985
BN,Blaine Gabbert,2495441,4.96,Michael,2016,3,00-0027948,10/15/1989
BN,Emmanuel Sanders,497322,23.70,Michael,2016,3,00-0027685,3/17/1987
BN,Sterling Shepard,2555295,13.30,Michael,2016,3,00-0032385,2/10/1994
BN,Mike Wallace,2507763,3.90,Michael,2016,3,00-0026901,8/1/1986
BN,Kyle Rudolph,2495438,13.00,Michael,2016,3,00-0027981,11/9/1989
K,Sebastian Janikowski,2504257,6.00,Michael,2016,3,00-0019646,3/2/1978
DEF,Houston Texans,100013,1.00,Michael,2016,3
QB,Kirk Cousins,2532820,19.34,Matthew,2016,3,00-0029604,8/19/1988
RB,Spencer Ware,2540204,6.30,Matthew,2016,3,00-0030414,11/23/1991
RB,Charles Sims,2543770,18.40,Matthew,2016,3,00-0031390,9/19/1990
WR,Jordy Nelson,1032,22.10,Matthew,2016,3,00-0026176,5/31/1985
WR,Brandin Cooks,2543498,1.90,Matthew,2016,3,00-0031236,9/25/1993
TE,Eric Ebron,2543466,6.90,Matthew,2016,3,00-0031387,4/10/1993
Q/R/W/T,Julio Jones,2495454,1.60,Matthew,2016,3,00-0027944,2/3/1989
BN,Jamaal Charles,925,0.00,Matthew,2016,3,00-0026213,12/27/1986
BN,Eric Decker,497284,3.10,Matthew,2016,3,00-0027690,3/15/1987
BN,Trevor Siemian,2553457,28.98,Matthew,2016,3,00-0032156,12/26/1991
BN,Giovani Bernard,2540156,4.40,Matthew,2016,3,00-0030456,11/22/1991
BN,Jeremy Hill,2543603,21.70,Matthew,2016,3,00-0031301,10/20/1992
BN,Thomas Rawls,2553733,0.00,Matthew,2016,3,00-0031897,8/3/1993
K,Dan Bailey,2495259,6.00,Matthew,2016,3,00-0028660,1/26/1988
DEF,Kansas City Chiefs,100016,30.00,Matthew,2016,3
QB,Joe Flacco,382,11.76,Eric,2016,3,00-0026158,1/16/1985
RB,Lamar Miller,2533034,10.70,Eric,2016,3,00-0029615,4/25/1991
RB,C.J. Anderson,2540269,4.10,Eric,2016,3,00-0029854,2/10/1991
WR,Victor Cruz,2507855,7.00,Eric,2016,3,00-0027265,11/11/1986
WR,Antonio Brown,2508061,14.00,Eric,2016,3,00-0027793,7/10/1988
TE,Dennis Pitta,497254,4.20,Eric,2016,3,00-0027714,6/29/1985
Q/R/W/T,Marcus Mariota,2552466,4.76,Eric,2016,3,00-0032268,10/30/1993
BN,Shane Vereen,2495473,13.50,Eric,2016,3,00-0027994,3/2/1989
BN,Coby Fleener,2532838,16.90,Eric,2016,3,00-0029697,9/20/1988
BN,Terrance West,2543664,5.30,Eric,2016,3,00-0031375,1/28/1991
BN,Case Keenum,2532888,13.70,Eric,2016,3,00-0028986,2/17/1988
BN,Golden Tate,497326,3.20,Eric,2016,3,00-0027891,8/2/1988
BN,Sammy Watkins,2543457,0.00,Eric,2016,3,00-0031325,6/14/1993
K,Justin Tucker,2536340,14.00,Eric,2016,3,00-0029597,11/21/1989
DEF,Baltimore Ravens,100002,13.00,Eric,2016,3
QB,Ben Roethlisberger,2506109,6.98,Daniel,2016,3,00-0022924,3/2/1982
RB,Melvin Gordon,2552469,13.80,Daniel,2016,3,00-0032144,4/13/1993
RB,T.J. Yeldon,2552471,2.80,Daniel,2016,3,00-0032209,10/2/1993
WR,Allen Robinson,2543509,17.70,Daniel,2016,3,00-0031428,8/24/1993
WR,Amari Cooper,2552487,6.20,Daniel,2016,3,00-0031544,6/17/1994
TE,Dwayne Allen,2533046,3.50,Daniel,2016,3,00-0029689,2/24/1990
Q/R/W/T,Blake Bortles,2543477,11.46,Daniel,2016,3,00-0031407,4/28/1992
BN,Rashad Jennings,71345,0.00,Daniel,2016,3,00-0027155,3/26/1985
BN,Tony Romo,2505354,0.00,Daniel,2016,3,00-0021678,4/21/1980
BN,Carson Wentz,2555259,21.04,Daniel,2016,3,00-0032950,12/30/1992
BN,DeAndre Washington,2555464,6.20,Daniel,2016,3,00-0032940,2/22/1993
BN,John Brown,2543847,8.26,Daniel,2016,3,00-0031051,4/3/1990
BN,Tyler Eifert,2540148,0.00,Daniel,2016,3,00-0030549,9/8/1990
K,Adam Vinatieri,2503471,8.00,Daniel,2016,3,00-0016919,12/28/1972
DEF,Seattle Seahawks,100030,4.00,Daniel,2016,3
QB,Tyrod Taylor,2495240,16.36,joe,2016,3,00-0028118,8/3/1989
RB,Ryan Mathews,497188,-0.50,joe,2016,3,00-0027864,10/10/1987
RB,Josh Ferguson,2556411,3.10,joe,2016,3,00-0032377,5/23/1993
WR,DeAndre Hopkins,2540165,5.60,joe,2016,3,00-0030564,6/6/1992
WR,Kelvin Benjamin,2543471,0.00,joe,2016,3,00-0031359,2/5/1991
TE,Travis Kelce,2540258,14.90,joe,2016,3,00-0030506,10/5/1989
Q/R/W/T,Alex Smith,2506340,13.18,joe,2016,3,00-0023436,5/7/1984
BN,James Starks,497206,0.80,joe,2016,3,00-0027791,2/25/1986
BN,Jay Cutler,2495824,0.00,joe,2016,3,00-0024226,4/29/1983
BN,Ameer Abdullah,2552374,0.00,joe,2016,3,00-0032104,6/13/1993
BN,Le'Veon Bell,2540175,0.00,joe,2016,3,00-0030496,2/18/1992
BN,Alshon Jeffery,2533039,7.00,joe,2016,3,00-0029137,2/14/1990
BN,Demaryius Thomas,497328,14.00,joe,2016,3,00-0027874,12/25/1987
RES,Teddy Bridgewater,2543465,0.00,joe,2016,3,00-0031237,11/10/1992
K,Mason Crosby,2507232,10.00,joe,2016,3,00-0025580,9/3/1984
DEF,Los Angeles Rams,100017,7.00,joe,2016,3
QB,Cam Newton,2495455,13.08,jordan,2016,3,00-0027939,5/11/1989
RB,Darren Sproles,2506467,19.02,jordan,2016,3,00-0023564,6/20/1983
RB,Isaiah Crowell,2550189,7.90,jordan,2016,3,00-0030656,1/8/1993
WR,Travis Benjamin,2532790,6.20,jordan,2016,3,00-0029269,12/29/1989
WR,Mike Evans,2543468,19.20,jordan,2016,3,00-0031408,8/21/1993
TE,Jordan Reed,2540160,5.60,jordan,2016,3,00-0030472,7/3/1990
Q/R/W/T,Jameis Winston,2552033,25.50,jordan,2016,3,00-0031503,1/6/1994
BN,Arian Foster,79555,0.00,jordan,2016,3,00-0026796,8/24/1986
BN,Josh McCown,2505076,0.00,jordan,2016,3,00-0021206,7/4/1979
BN,Doug Martin,2532899,0.00,jordan,2016,3,00-0029613,1/13/1989
BN,Alfred Morris,2533457,8.10,jordan,2016,3,00-0029141,12/12/1988
BN,Jacquizz Rodgers,2495471,2.30,jordan,2016,3,00-0028083,2/6/1990
BN,Josh Gordon,2537931,0.00,jordan,2016,3,00-0029664,4/13/1991
RES,Dion Lewis,2495469,0.00,jordan,2016,3,00-0028087,9/27/1990
K,Josh Brown,2505459,9.00,jordan,2016,3,00-0021940,4/29/1979
DEF,Miami Dolphins,100019,6.00,jordan,2016,3
QB,Ryan Fitzpatrick,2506581,-2.28,woody,2016,3,00-0023682,11/24/1982
RB,DeMarco Murray,2495207,21.50,woody,2016,3,00-0028009,2/12/1988
RB,DeAngelo Williams,2495979,4.40,woody,2016,3,00-0024242,4/25/1983
WR,A.J. Green,2495450,7.70,woody,2016,3,00-0027942,7/31/1988
WR,T.Y. Hilton,2532865,23.40,woody,2016,3,00-0029608,11/14/1989
TE,Clive Walford,2552397,2.70,woody,2016,3,00-0032256,10/1/1991
Q/R/W/T,Ryan Tannehill,2532956,18.96,woody,2016,3,00-0029701,7/27/1988
BN,Matt Asiata,497138,1.90,woody,2016,3,00-0028198,7/24/1987
BN,Cameron Artis-Payne,2552375,5.80,woody,2016,3,00-0031599,6/23/1990
BN,Jerick McKinnon,2543715,6.70,woody,2016,3,00-0031376,5/3/1992
BN,Adrian Peterson,2507164,0.00,woody,2016,3,00-0025394,3/21/1985
BN,Jonathan Stewart,949,0.00,woody,2016,3,00-0026153,3/21/1987
BN,Delanie Walker,2495966,0.00,woody,2016,3,00-0024389,8/12/1984
K,Chandler Catanzaro,2550325,5.00,woody,2016,3,00-0030896,2/26/1991
DEF,Cincinnati Bengals,100006,2.00,woody,2016,3
QB,Aaron Rodgers,2506363,26.40,Keenan,2016,3,00-0023459,12/2/1983
RB,Jeremy Langford,2552379,4.60,Keenan,2016,3,00-0031569,12/6/1991
RB,Matt Jones,2552635,7.90,Keenan,2016,3,00-0031939,3/7/1993
WR,Odell Beckham,2543496,12.10,Keenan,2016,3,00-0031235,11/5/1992
WR,Stefon Diggs,2552608,4.00,Keenan,2016,3,00-0031588,11/29/1993
TE,Jimmy Graham,497236,14.00,Keenan,2016,3,00-0027696,11/24/1986
Q/R/W/T,Dak Prescott,2555260,23.52,Keenan,2016,3,00-0033077,7/29/1993
BN,Tom Brady,2504211,0.00,Keenan,2016,3,00-0019596,8/3/1977
BN,Jay Ajayi,2552582,8.80,Keenan,2016,3,00-0031590,6/15/1993
BN,Devontae Booker,2555223,2.50,Keenan,2016,3,00-0032972,5/27/1992
BN,Theo Riddick,2540020,4.80,Keenan,2016,3,00-0030107,5/4/1991
BN,Doug Baldwin,2530747,22.00,Keenan,2016,3,00-0028434,9/21/1988
BN,Antonio Gates,2505299,0.00,Keenan,2016,3,00-0021547,6/18/1980
K,Stephen Gostkowski,2506922,9.00,Keenan,2016,3,00-0024333,1/28/1984
DEF,Green Bay Packers,100011,3.00,Keenan,2016,3
QB,Drew Brees,2504775,25.94,BrandonDarcy,2016,3,00-0020531,1/15/1979
RB,Matt Forte,234,6.40,BrandonDarcy,2016,3,00-0026184,12/10/1985
RB,David Johnson,2553435,23.10,BrandonDarcy,2016,3,00-0032187,12/16/1991
WR,Michael Crabtree,71269,10.20,BrandonDarcy,2016,3,00-0026986,9/14/1987
WR,Julian Edelman,238498,5.20,BrandonDarcy,2016,3,00-0027150,5/22/1986
TE,Gary Barnidge,1060,8.60,BrandonDarcy,2016,3,00-0026281,9/22/1985
Q/R/W/T,Matthew Stafford,79860,26.50,BrandonDarcy,2016,3,00-0026498,2/7/1988
BN,Jeremy Maclin,80429,3.50,BrandonDarcy,2016,3,00-0026995,5/11/1988
BN,Robert Griffin III,2533033,0.00,BrandonDarcy,2016,3,00-0029665,2/12/1990
BN,Carlos Hyde,2543743,24.50,BrandonDarcy,2016,3,00-0031045,9/20/1990
BN,Duke Johnson,2552461,8.10,BrandonDarcy,2016,3,00-0032257,9/23/1993
BN,Bilal Powell,2495328,5.10,BrandonDarcy,2016,3,00-0028064,10/27/1988
BN,Donte Moncrief,2543614,0.00,BrandonDarcy,2016,3,00-0031339,8/6/1993
K,Matt Bryant,2504797,9.00,BrandonDarcy,2016,3,00-0020578,5/29/1975
DEF,Carolina Panthers,100004,4.00,BrandonDarcy,2016,3
QB,Sam Bradford,497095,15.08,Matt,2016,4,00-0027854,11/8/1987
RB,Frank Gore,2506404,15.50,Matt,2016,4,00-0023500,5/14/1983
RB,Devonta Freeman,2543583,12.40,Matt,2016,4,00-0031285,3/15/1992
WR,DeSean Jackson,1581,0.50,Matt,2016,4,00-0026189,12/1/1986
WR,Jarvis Landry,2543488,6.10,Matt,2016,4,00-0031382,11/28/1992
TE,Greg Olsen,2495700,15.60,Matt,2016,4,00-0025418,3/11/1985
Q/R/W/T,Russell Wilson,2532975,23.86,Matt,2016,4,00-0029263,11/29/1988
BN,Trevone Boykin,2556477,0.00,Matt,2016,4,00-0032462,8/22/1993
BN,Eli Manning,2505996,8.44,Matt,2016,4,00-0022803,1/3/1981
BN,Tevin Coleman,2552453,3.30,Matt,2016,4,00-0032058,4/16/1993
BN,Kenyan Drake,2555230,1.84,Matt,2016,4,00-0033118,1/26/1994
BN,Derrick Henry,2556075,0.90,Matt,2016,4,00-0032764,7/17/1994
BN,Randall Cobb,2495448,0.00,Matt,2016,4,00-0028002,8/22/1990
K,Steven Hauschka,2507374,10.00,Matt,2016,4,00-0025944,6/29/1985
DEF,Denver Broncos,100009,15.00,Matt,2016,4
QB,Andrew Luck,2533031,17.66,Kevin,2016,4,00-0029668,9/12/1989
RB,LeGarrette Blount,497149,5.80,Kevin,2016,4,00-0027325,12/5/1986
RB,Todd Gurley,2552475,8.20,Kevin,2016,4,00-0032241,8/3/1994
WR,Marvin Jones,2532884,7.40,Kevin,2016,4,00-0029293,3/12/1990
WR,Tyrell Williams,2553913,4.00,Kevin,2016,4,00-0032160,2/12/1992
TE,Jacob Tamme,324,6.30,Kevin,2016,4,00-0026267,3/15/1985
Q/R/W/T,Matt Ryan,310,35.52,Kevin,2016,4,00-0026143,5/17/1985
BN,Colin Kaepernick,2495186,0.00,Kevin,2016,4,00-0027974,11/3/1987
BN,Benny Cunningham,2541544,0.52,Kevin,2016,4,00-0029795,7/7/1990
BN,Latavius Murray,2541161,2.40,Kevin,2016,4,00-0030513,1/18/1990
BN,Dwayne Washington,2556118,1.40,Kevin,2016,4,00-0032450,4/24/1994
BN,Dez Bryant,497278,0.00,Kevin,2016,4,00-0027902,11/4/1988
BN,Jordan Matthews,2543500,0.00,Kevin,2016,4,00-0031299,7/16/1992
RES,Darren McFadden,284,0.00,Kevin,2016,4,00-0026144,8/27/1987
K,Graham Gano,71309,6.00,Kevin,2016,4,00-0026858,4/9/1987
DEF,New England Patriots,100021,3.00,Kevin,2016,4
QB,Carson Palmer,2505245,11.52,Brock,2016,4,00-0021429,12/27/1979
RB,LeSean McCoy,79607,16.80,Brock,2016,4,00-0027029,7/12/1988
RB,Mark Ingram,2495466,16.50,Brock,2016,4,00-0027966,12/21/1989
WR,Brandon Marshall,2495893,14.90,Brock,2016,4,00-0024334,3/23/1984
WR,Willie Snead,2550256,2.30,Brock,2016,4,00-0030663,10/17/1992
TE,Julius Thomas,2495353,0.00,Brock,2016,4,00-0028067,6/27/1988
Q/R/W/T,Philip Rivers,2506121,18.84,Brock,2016,4,00-0022942,12/8/1981
BN,Christine Michael,2539322,15.00,Brock,2016,4,00-0030432,11/9/1990
BN,Brock Osweiler,2533436,15.56,Brock,2016,4,00-0029682,11/22/1990
BN,Chris Ivory,2507999,2.90,Brock,2016,4,00-0027531,3/22/1988
BN,Allen Hurns,2550353,10.70,Brock,2016,4,00-0030821,11/12/1991
BN,Tyler Lockett,2552430,1.46,Brock,2016,4,00-0032211,9/28/1992
BN,Jesse James,2552633,7.50,Brock,2016,4,00-0032135,6/4/1994
K,Dustin Hopkins,2539227,7.00,Brock,2016,4,00-0030098,10/1/1990
DEF,Minnesota Vikings,100020,7.00,Brock,2016,4
QB,Andy Dalton,2495143,14.64,Michael,2016,4,00-0027973,10/29/1987
RB,Justin Forsett,927,0.00,Michael,2016,4,00-0026373,10/14/1985
RB,Ezekiel Elliott,2555224,21.70,Michael,2016,4,00-0033045,7/22/1995
WR,Emmanuel Sanders,497322,14.80,Michael,2016,4,00-0027685,3/17/1987
WR,Mike Wallace,2507763,6.70,Michael,2016,4,00-0026901,8/1/1986
TE,Kyle Rudolph,2495438,11.50,Michael,2016,4,00-0027981,11/9/1989
Q/R/W/T,Blaine Gabbert,2495441,12.54,Michael,2016,4,00-0027948,10/15/1989
BN,Rob Gronkowski,497240,1.10,Michael,2016,4,00-0027656,5/14/1989
BN,Eddie Lacy,2540168,0.00,Michael,2016,4,00-0030485,6/2/1990
BN,Derek Carr,2543499,23.76,Michael,2016,4,00-0031280,3/28/1991
BN,Larry Fitzgerald,2506106,6.30,Michael,2016,4,00-0022921,8/31/1983
BN,Will Fuller,2555346,21.44,Michael,2016,4,00-0033127,4/16/1994
BN,Sterling Shepard,2555295,3.00,Michael,2016,4,00-0032385,2/10/1994
K,Sebastian Janikowski,2504257,4.00,Michael,2016,4,00-0019646,3/2/1978
DEF,Houston Texans,100013,10.00,Michael,2016,4
QB,Kirk Cousins,2532820,17.32,Matthew,2016,4,00-0029604,8/19/1988
RB,Jeremy Hill,2543603,7.10,Matthew,2016,4,00-0031301,10/20/1992
RB,Charles Sims,2543770,1.50,Matthew,2016,4,00-0031390,9/19/1990
WR,Julio Jones,2495454,36.00,Matthew,2016,4,00-0027944,2/3/1989
WR,Brandin Cooks,2543498,3.10,Matthew,2016,4,00-0031236,9/25/1993
TE,Eric Ebron,2543466,4.20,Matthew,2016,4,00-0031387,4/10/1993
Q/R/W/T,Trevor Siemian,2553457,6.72,Matthew,2016,4,00-0032156,12/26/1991
BN,Jamaal Charles,925,0.70,Matthew,2016,4,00-0026213,12/27/1986
BN,Jordy Nelson,1032,0.00,Matthew,2016,4,00-0026176,5/31/1985
BN,Eric Decker,497284,0.00,Matthew,2016,4,00-0027690,3/15/1987
BN,Giovani Bernard,2540156,4.20,Matthew,2016,4,00-0030456,11/22/1991
BN,Thomas Rawls,2553733,0.00,Matthew,2016,4,00-0031897,8/3/1993
BN,Spencer Ware,2540204,7.60,Matthew,2016,4,00-0030414,11/23/1991
K,Dan Bailey,2495259,5.00,Matthew,2016,4,00-0028660,1/26/1988
DEF,Kansas City Chiefs,100016,-5.00,Matthew,2016,4
QB,Joe Flacco,382,22.02,Eric,2016,4,00-0026158,1/16/1985
RB,Lamar Miller,2533034,10.80,Eric,2016,4,00-0029615,4/25/1991
RB,C.J. Anderson,2540269,11.20,Eric,2016,4,00-0029854,2/10/1991
WR,Antonio Brown,2508061,18.48,Eric,2016,4,00-0027793,7/10/1988
WR,Terrelle Pryor,2531332,10.00,Eric,2016,4,00-0028825,6/20/1989
TE,Coby Fleener,2532838,1.90,Eric,2016,4,00-0029697,9/20/1988
Q/R/W/T,Marcus Mariota,2552466,8.08,Eric,2016,4,00-0032268,10/30/1993
BN,Dennis Pitta,497254,1.70,Eric,2016,4,00-0027714,6/29/1985
BN,Shaun Draughn,2495461,0.80,Eric,2016,4,00-0028202,12/7/1987
BN,Victor Cruz,2507855,5.00,Eric,2016,4,00-0027265,11/11/1986
BN,Terrance West,2543664,17.30,Eric,2016,4,00-0031375,1/28/1991
BN,Case Keenum,2532888,18.04,Eric,2016,4,00-0028986,2/17/1988
BN,Golden Tate,497326,2.10,Eric,2016,4,00-0027891,8/2/1988
RES,Sammy Watkins,2543457,0.00,Eric,2016,4,00-0031325,6/14/1993
K,Justin Tucker,2536340,7.00,Eric,2016,4,00-0029597,11/21/1989
DEF,Baltimore Ravens,100002,0.00,Eric,2016,4
QB,Ben Roethlisberger,2506109,33.90,Daniel,2016,4,00-0022924,3/2/1982
RB,Rashad Jennings,71345,0.00,Daniel,2016,4,00-0027155,3/26/1985
RB,Melvin Gordon,2552469,17.90,Daniel,2016,4,00-0032144,4/13/1993
WR,Allen Robinson,2543509,11.50,Daniel,2016,4,00-0031428,8/24/1993
WR,Amari Cooper,2552487,4.80,Daniel,2016,4,00-0031544,6/17/1994
Q/R/W/T,Blake Bortles,2543477,25.88,Daniel,2016,4,00-0031407,4/28/1992
BN,C.J. Spiller,497204,8.14,Daniel,2016,4,00-0027861,8/5/1987
BN,Tony Romo,2505354,0.00,Daniel,2016,4,00-0021678,4/21/1980
BN,Carson Wentz,2555259,0.00,Daniel,2016,4,00-0032950,12/30/1992
BN,DeAndre Washington,2555464,2.60,Daniel,2016,4,00-0032940,2/22/1993
BN,T.J. Yeldon,2552471,11.70,Daniel,2016,4,00-0032209,10/2/1993
BN,John Brown,2543847,14.86,Daniel,2016,4,00-0031051,4/3/1990
BN,Tyler Eifert,2540148,0.00,Daniel,2016,4,00-0030549,9/8/1990
K,Adam Vinatieri,2503471,10.00,Daniel,2016,4,00-0016919,12/28/1972
DEF,Seattle Seahawks,100030,11.00,Daniel,2016,4
QB,Tyrod Taylor,2495240,16.64,joe,2016,4,00-0028118,8/3/1989
RB,Le'Veon Bell,2540175,17.80,joe,2016,4,00-0030496,2/18/1992
RB,Jordan Howard,2555418,13.20,joe,2016,4,00-0032780,11/2/1994
WR,DeAndre Hopkins,2540165,0.40,joe,2016,4,00-0030564,6/6/1992
WR,Kelvin Benjamin,2543471,9.90,joe,2016,4,00-0031359,2/5/1991
TE,Travis Kelce,2540258,8.30,joe,2016,4,00-0030506,10/5/1989
Q/R/W/T,Alex Smith,2506340,17.68,joe,2016,4,00-0023436,5/7/1984
BN,Ryan Mathews,497188,0.00,joe,2016,4,00-0027864,10/10/1987
BN,Jay Cutler,2495824,0.00,joe,2016,4,00-0024226,4/29/1983
BN,Josh Ferguson,2556411,3.10,joe,2016,4,00-0032377,5/23/1993
BN,Alshon Jeffery,2533039,4.60,joe,2016,4,00-0029137,2/14/1990
BN,Demaryius Thomas,497328,15.40,joe,2016,4,00-0027874,12/25/1987
BN,Zach Miller,238457,9.10,joe,2016,4,00-0027125,10/4/1984
RES,Teddy Bridgewater,2543465,0.00,joe,2016,4,00-0031237,11/10/1992
K,Josh Lambo,2553833,10.00,joe,2016,4,00-0032087,11/19/1990
DEF,Los Angeles Rams,100017,15.00,joe,2016,4
QB,Cam Newton,2495455,15.60,jordan,2016,4,00-0027939,5/11/1989
RB,Isaiah Crowell,2550189,20.20,jordan,2016,4,00-0030656,1/8/1993
RB,Orleans Darkwa,2550481,10.80,jordan,2016,4,00-0030860,2/28/1992
WR,Travis Benjamin,2532790,3.40,jordan,2016,4,00-0029269,12/29/1989
WR,Mike Evans,2543468,5.90,jordan,2016,4,00-0031408,8/21/1993
TE,Jordan Reed,2540160,19.30,jordan,2016,4,00-0030472,7/3/1990
Q/R/W/T,Jameis Winston,2552033,11.06,jordan,2016,4,00-0031503,1/6/1994
BN,Arian Foster,79555,0.00,jordan,2016,4,00-0026796,8/24/1986
BN,Josh McCown,2505076,0.00,jordan,2016,4,00-0021206,7/4/1979
BN,Doug Martin,2532899,0.00,jordan,2016,4,00-0029613,1/13/1989
BN,Alfred Morris,2533457,3.40,jordan,2016,4,00-0029141,12/12/1988
BN,Darren Sproles,2506467,0.00,jordan,2016,4,00-0023564,6/20/1983
BN,Josh Gordon,2537931,0.00,jordan,2016,4,00-0029664,4/13/1991
RES,Dion Lewis,2495469,0.00,jordan,2016,4,00-0028087,9/27/1990
K,Josh Brown,2505459,4.00,jordan,2016,4,00-0021940,4/29/1979
DEF,Buffalo Bills,100003,15.00,jordan,2016,4
QB,Ryan Tannehill,2532956,7.56,woody,2016,4,00-0029701,7/27/1988
RB,DeMarco Murray,2495207,23.90,woody,2016,4,00-0028009,2/12/1988
RB,Cameron Artis-Payne,2552375,1.20,woody,2016,4,00-0031599,6/23/1990
WR,A.J. Green,2495450,23.30,woody,2016,4,00-0027942,7/31/1988
WR,T.Y. Hilton,2532865,10.20,woody,2016,4,00-0029608,11/14/1989
TE,Jack Doyle,2540232,0.60,woody,2016,4,00-0030181,5/5/1990
Q/R/W/T,Brian Hoyer,81294,19.78,woody,2016,4,00-0026625,10/13/1985
BN,DeAngelo Williams,2495979,6.90,woody,2016,4,00-0024242,4/25/1983
BN,Steve Smith,2504595,17.10,woody,2016,4,00-0020337,5/12/1979
BN,Ryan Fitzpatrick,2506581,8.94,woody,2016,4,00-0023682,11/24/1982
BN,Jerick McKinnon,2543715,15.50,woody,2016,4,00-0031376,5/3/1992
BN,Jonathan Stewart,949,0.00,woody,2016,4,00-0026153,3/21/1987
BN,Delanie Walker,2495966,3.40,woody,2016,4,00-0024389,8/12/1984
RES,Adrian Peterson,2507164,0.00,woody,2016,4,00-0025394,3/21/1985
K,Chandler Catanzaro,2550325,7.00,woody,2016,4,00-0030896,2/26/1991
DEF,Washington Redskins,100032,8.00,woody,2016,4
QB,Cody Kessler,2555387,11.12,Keenan,2016,4,00-0033104,5/11/1993
RB,Theo Riddick,2540020,5.80,Keenan,2016,4,00-0030107,5/4/1991
RB,Matt Jones,2552635,19.80,Keenan,2016,4,00-0031939,3/7/1993
WR,Doug Baldwin,2530747,5.40,Keenan,2016,4,00-0028434,9/21/1988
WR,Odell Beckham,2543496,2.30,Keenan,2016,4,00-0031235,11/5/1992
TE,Jimmy Graham,497236,11.30,Keenan,2016,4,00-0027696,11/24/1986
Q/R/W/T,Dak Prescott,2555260,18.10,Keenan,2016,4,00-0033077,7/29/1993
BN,Tom Brady,2504211,0.00,Keenan,2016,4,00-0019596,8/3/1977
BN,Aaron Rodgers,2506363,0.00,Keenan,2016,4,00-0023459,12/2/1983
BN,Jay Ajayi,2552582,4.60,Keenan,2016,4,00-0031590,6/15/1993
BN,Devontae Booker,2555223,3.00,Keenan,2016,4,00-0032972,5/27/1992
BN,Jeremy Langford,2552379,0.00,Keenan,2016,4,00-0031569,12/6/1991
BN,Stefon Diggs,2552608,4.60,Keenan,2016,4,00-0031588,11/29/1993
K,Stephen Gostkowski,2506922,-1.00,Keenan,2016,4,00-0024333,1/28/1984
